product_id,product_name,primary_category,discounted_price_value,actual_price_value,discount_rate,rating_value,price_competitiveness_index,discount_effectiveness_score,pricing_signal
B09R1YFL6S,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&Kitchen,1090.0,2999.0,0.64,3.5,0.02802248822020446,0.554181098466106,Likely overpriced relative to customer value.
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,389.0,1099.0,0.65,4.3,0.028393597104567233,0.6914893617021277,No urgent price intervention.
B08NW8GHCJ,"Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black)",Computers&Accessories,389.0,999.0,0.61,4.3,0.028393597104567233,0.648936170212766,No urgent price intervention.
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,389.0,1099.0,0.65,4.3,0.028393597104567233,0.6914893617021277,No urgent price intervention.
B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home&Kitchen,1069.0,1699.0,0.37,3.9,0.02857886357093547,0.35700148441365664,Likely overpriced relative to customer value.
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",OfficeProducts,137.0,160.0,0.14,4.4,0.028858823494550875,0.15239980207817916,No urgent price intervention.
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),Electronics,2699.0,3500.0,0.23,3.5,0.028979204768172475,0.19915883226125683,Likely overpriced relative to customer value.
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home&Kitchen,1052.0,1790.0,0.41,4.3,0.029045531833159152,0.43617021276595747,No urgent price intervention.
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,1049.0,1950.0,0.46,3.8,0.029129455184078876,0.4324591786244434,Likely overpriced relative to customer value.
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home&Kitchen,1049.0,2499.0,0.58,3.7,0.029129455184078876,0.5309252845126176,Likely overpriced relative to customer value.
B0836JGZ74,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)",Home&Kitchen,1049.0,2499.0,0.58,3.6,0.029129455184078876,0.516575952498763,Likely overpriced relative to customer value.
B09ZTZ9N3Q,"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)",Home&Kitchen,1049.0,1699.0,0.38,3.1,0.029129455184078876,0.2914398812469075,Likely overpriced relative to customer value.
B08WKG2MWT,"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",Computers&Accessories,379.0,1099.0,0.66,4.3,0.02915067530095254,0.7021276595744681,No urgent price intervention.
B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",Computers&Accessories,379.0,1099.0,0.66,4.3,0.02915067530095254,0.7021276595744681,No urgent price intervention.
B08WKFSN84,"Wayona Type C To Type C 65W/3.25A Nylon Braided Fast Charging Cable Compatible For Laptop, Macbook, Samsung Galaxy M33 M53 M51 S20 Ultra, A71, A53, A51, Ipad Pro 2018 (1M, Grey)",Computers&Accessories,379.0,1099.0,0.66,4.3,0.02915067530095254,0.7021276595744681,No urgent price intervention.
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers&Accessories,379.0,1499.0,0.75,4.2,0.02915067530095254,0.7793171697179615,"Discount is working, validate margin tolerance."
B0B2CPVXHX,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector for Xiaomi Mi Pad 5 11 inch,Computers&Accessories,379.0,1499.0,0.75,4.1,0.02915067530095254,0.7607619990103909,No urgent price intervention.
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,378.0,999.0,0.62,4.1,0.0292285862581996,0.6288965858485898,No urgent price intervention.
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen,1043.0,1345.0,0.22,3.8,0.029298750227544926,0.20682830282038595,Likely overpriced relative to customer value.
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,368.0,699.0,0.47,4.2,0.030030984432021225,0.48837209302325585,No urgent price intervention.
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics,2599.0,6999.0,0.63,4.5,0.030105748489088542,0.7013854527461653,No urgent price intervention.
B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics,2599.0,6999.0,0.63,4.5,0.030105748489088542,0.7013854527461653,No urgent price intervention.
B08H21B6V7,Nokia 150 (2020) (Cyan),Electronics,2599.0,2999.0,0.13,3.9,0.030105748489088542,0.12543295398317666,Likely overpriced relative to customer value.
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,999.0,1500.0,0.33,4.2,0.030602384199219766,0.34289955467590305,No urgent price intervention.
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",Home&Kitchen,999.0,1490.0,0.33,4.1,0.030602384199219766,0.334735279564572,No urgent price intervention.
B09CKSYBLR,"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen,999.0,1499.0,0.33,4.1,0.030602384199219766,0.334735279564572,No urgent price intervention.
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,Home&Kitchen,999.0,1075.0,0.07,4.1,0.030602384199219766,0.07100445324096981,No urgent price intervention.
B09LQH3SD9,"Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings, Overheating Protection, 2 Rod Heater (1 Year Warranty, White)",Home&Kitchen,999.0,2000.0,0.5,3.8,0.030602384199219766,0.47006432459178626,Likely overpriced relative to customer value.
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,999.0,1950.0,0.49,3.8,0.030602384199219766,0.4606630380999505,Likely overpriced relative to customer value.
B07989VV5K,"Usha Steam Pro SI 3713, 1300 W Steam Iron, Powerful steam Output up to 18 g/min, Non-Stick Soleplate (White & Blue)",Home&Kitchen,999.0,1560.0,0.36,3.6,0.030602384199219766,0.32063334982681846,Likely overpriced relative to customer value.
B07H5PBN54,"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.",Home&Kitchen,999.0,2600.0,0.62,3.4,0.030602384199219766,0.5215239980207819,Likely overpriced relative to customer value.
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,998.06,1282.0,0.22,4.2,0.030631488589430166,0.2285997031172687,No urgent price intervention.
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,998.0,2999.0,0.67,4.6,0.030633348177914813,0.7624938149430974,No urgent price intervention.
B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen,980.0,980.0,0.0,4.2,0.031201505591072275,0.0,No urgent price intervention.
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors",Computers&Accessories,354.0,1500.0,0.76,4.0,0.031230501702039306,0.752102919346858,No urgent price intervention.
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,979.0,1395.0,0.3,4.2,0.03123368247782356,0.31172686788718457,No urgent price intervention.
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,979.0,1999.0,0.51,3.9,0.03123368247782356,0.49208312716476993,Likely overpriced relative to customer value.
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,Electronics,2499.0,3299.0,0.24,4.2,0.03132245177150249,0.24938149430974765,No urgent price intervention.
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics,2499.0,7990.0,0.69,4.1,0.03132245177150249,0.6999010390895596,No urgent price intervention.
B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics,2499.0,2999.0,0.17,4.1,0.03132245177150249,0.17243938644235526,No urgent price intervention.
B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics,2499.0,9999.0,0.75,4.1,0.03132245177150249,0.7607619990103909,No urgent price intervention.
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,2499.0,5999.0,0.58,4.1,0.03132245177150249,0.5883226125680355,No urgent price intervention.
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics,2499.0,5999.0,0.58,4.1,0.03132245177150249,0.5883226125680355,No urgent price intervention.
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",Electronics,2499.0,9999.0,0.75,4.0,0.03132245177150249,0.7422068283028204,No urgent price intervention.
B09P18XVW6,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Jet Black",Electronics,2499.0,4999.0,0.5,3.9,0.03132245177150249,0.48243443839683325,Likely overpriced relative to customer value.
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics,2499.0,5999.0,0.58,3.7,0.03132245177150249,0.5309252845126176,Likely overpriced relative to customer value.
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,Electronics,2490.0,3990.0,0.38,4.1,0.031436748584670944,0.3854527461652647,No urgent price intervention.
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,899.0,0.61,4.2,0.03159084648193045,0.6338446313706086,No urgent price intervention.
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,899.0,0.61,4.2,0.03159084648193045,0.6338446313706086,No urgent price intervention.
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,350.0,899.0,0.61,4.2,0.03159084648193045,0.6338446313706086,No urgent price intervention.
B07HZ2QCGR,POPIO Type C Dash Charging USB Data Cable for OnePlus Devices,Computers&Accessories,350.0,599.0,0.42,3.9,0.03159084648193045,0.4052449282533399,Likely overpriced relative to customer value.
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",OfficeProducts,125.0,180.0,0.31,4.4,0.03165803853771762,0.33745670460168237,No urgent price intervention.
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,349.0,899.0,0.61,4.5,0.031682223310069035,0.6791192478970807,No urgent price intervention.
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,349.0,899.0,0.61,4.5,0.031682223310069035,0.6791192478970807,No urgent price intervention.
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories,349.0,399.0,0.13,4.4,0.031682223310069035,0.14151410192973776,No urgent price intervention.
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories,349.0,399.0,0.13,4.4,0.031682223310069035,0.14151410192973776,No urgent price intervention.
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories,349.0,399.0,0.13,4.4,0.031682223310069035,0.14151410192973776,No urgent price intervention.
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,349.0,699.0,0.5,4.3,0.031682223310069035,0.5319148936170213,No urgent price intervention.
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories,349.0,999.0,0.65,4.3,0.031682223310069035,0.6914893617021277,No urgent price intervention.
B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black),Computers&Accessories,349.0,1499.0,0.77,4.3,0.031682223310069035,0.8191489361702128,"Discount is working, validate margin tolerance."
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories,349.0,999.0,0.65,4.2,0.031682223310069035,0.6754082137555667,No urgent price intervention.
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories,349.0,599.0,0.42,4.1,0.031682223310069035,0.4260267194458189,No urgent price intervention.
B01LONQBDG,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,Computers&Accessories,349.0,899.0,0.61,4.1,0.031682223310069035,0.6187530925284512,No urgent price intervention.
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories,349.0,450.0,0.22,4.1,0.031682223310069035,0.223156853043048,No urgent price intervention.
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories,349.0,599.0,0.42,4.1,0.031682223310069035,0.4260267194458189,No urgent price intervention.
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",Computers&Accessories,349.0,999.0,0.65,3.9,0.031682223310069035,0.6271647699158833,Likely overpriced relative to customer value.
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,348.0,1499.0,0.77,4.2,0.03177412529239233,0.8000989609104405,"Discount is working, validate margin tolerance."
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,348.0,1499.0,0.77,4.2,0.03177412529239233,0.8000989609104405,"Discount is working, validate margin tolerance."
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories,347.0,999.0,0.65,3.5,0.03186655696913824,0.5628401781296388,Likely overpriced relative to customer value.
B08LKS3LSP,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories,345.0,999.0,0.65,3.7,0.032053027830051706,0.5950024740227611,Likely overpriced relative to customer value.
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,950.0,1599.0,0.41,4.3,0.03219627944779359,0.43617021276595747,No urgent price intervention.
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home&Kitchen,949.0,975.0,0.03,4.3,0.03223052175125642,0.03191489361702128,No urgent price intervention.
B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen,949.0,2385.0,0.6,4.1,0.03223052175125642,0.6086095992083126,No urgent price intervention.
B09KPXTZXN,"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",Home&Kitchen,949.0,1999.0,0.53,4.0,0.03223052175125642,0.5244928253339931,No urgent price intervention.
B07J9KXQCC,"Libra Room Heater for Home, Room Heaters Home for Winter, Electric Heater with 2000 Watts Power as per IS Specification for Small to Medium Rooms - FH12 (Grey)",Home&Kitchen,949.0,2299.0,0.59,3.6,0.03223052175125642,0.5254824344383969,Likely overpriced relative to customer value.
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",Home&Kitchen,948.0,1620.0,0.41,4.1,0.03226483629586581,0.41588322612568035,No urgent price intervention.
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories,339.0,1099.0,0.69,4.3,0.03262564188967096,0.7340425531914893,No urgent price intervention.
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,339.0,999.0,0.66,4.3,0.03262564188967096,0.7021276595744681,No urgent price intervention.
B081FJWN52,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",Computers&Accessories,339.0,999.0,0.66,4.3,0.03262564188967096,0.7021276595744681,No urgent price intervention.
B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&Kitchen,929.0,1300.0,0.29,3.9,0.032930848732735274,0.2798119742701633,Likely overpriced relative to customer value.
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,929.0,2199.0,0.58,3.7,0.032930848732735274,0.5309252845126176,Likely overpriced relative to customer value.
B086Q3QMFS,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4",OfficeProducts,120.0,120.0,0.0,4.5,0.03298960958255736,0.0,No urgent price intervention.
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,120.0,120.0,0.0,4.1,0.03298960958255736,0.0,No urgent price intervention.
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,333.0,999.0,0.67,3.3,0.033218890690177395,0.5470064324591786,Likely overpriced relative to customer value.
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,333.0,999.0,0.67,3.3,0.033218890690177395,0.5470064324591786,Likely overpriced relative to customer value.
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",Computers&Accessories,330.0,499.0,0.34,3.7,0.03352360484680115,0.31123206333498277,Likely overpriced relative to customer value.
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,329.0,699.0,0.53,4.2,0.033626411142804916,0.5507174666006929,No urgent price intervention.
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,329.0,845.0,0.61,4.2,0.033626411142804916,0.6338446313706086,No urgent price intervention.
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,329.0,699.0,0.53,4.2,0.033626411142804916,0.5507174666006929,No urgent price intervention.
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,329.0,699.0,0.53,4.2,0.033626411142804916,0.5507174666006929,No urgent price intervention.
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,329.0,845.0,0.61,4.2,0.033626411142804916,0.6338446313706086,No urgent price intervention.
B077T3BG5L,Zebronics ZEB-KM2100 Multimedia USB Keyboard Comes with 114 Keys Including 12 Dedicated Multimedia Keys & with Rupee Key,Computers&Accessories,329.0,399.0,0.18,3.6,0.033626411142804916,0.16031667491340923,Likely overpriced relative to customer value.
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,328.0,399.0,0.18,4.1,0.033729844306467235,0.1825828797624938,No urgent price intervention.
B0BJYSCWFQ,"Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks (Red)",Home&Kitchen,899.0,1999.0,0.55,4.2,0.034039764703964574,0.5714992577931719,No urgent price intervention.
B0BDG6QDYD,Activa Heat-Max 2000 Watts Room Heater (White color ) with ABS body,Home&Kitchen,899.0,1990.0,0.55,4.1,0.034039764703964574,0.5578921326076199,No urgent price intervention.
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen,899.0,1999.0,0.55,4.0,0.034039764703964574,0.5442850074220683,No urgent price intervention.
B07WGPBXY9,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,899.0,1249.0,0.28,3.9,0.034039764703964574,0.2701632855022267,Likely overpriced relative to customer value.
